5376,Statistical analysis,1
5377,Spatial autocorrelation analysis,0
5378,Spatial statistical analysis,1
5379,Geometry,0
5380,Spatial relationship modeling,0
5381,Measuring geographic distributions,0
5382,Spatial autocorrelation analysis,0
5383,Spatial statistical analysis,1
5384,Spatial autocorrelation analysis,0
5385,Spatial autocorrelation analysis,0
5386,Spatial autocorrelation analysis,0
5387,Spatial relationship modeling,0
5388,Spatial autocorrelation analysis,0
5389,Network building,0
5390,Data import,0
5391,Spatial relationship modeling,0
5392,3D Surface analysis,0
5393,Spatial autocorrelation analysis,0
5394,Cluster and pattern analysis,0
5395,Spatial relationship modeling,0
5396,Vector shape analysis,0
5397,Vector shape analysis,0
5398,Spatial relationship modeling,0
5399,Spatial statistical analysis,1
5400,Spatial autocorrelation analysis,0
5401,Spatial autocorrelation analysis,0
5402,3D Surface analysis,0
5403,Spatial autocorrelation analysis,0
5404,Positioning and configuration analysis,0
5405,Cluster and pattern analysis,0
5406,Cluster and pattern analysis,0
5407,Spatial relationship modeling,0
5408,Vector shape analysis,0
5409,Vector shape analysis,0
5410,Network building,0
5411,Network building,0
5412,Spatial / Stratified sampling,0
5413,3D Surface analysis,0
5414,Cluster and pattern analysis,0
5415,Spatial autocorrelation analysis,0
5416,Vector data management,0
5417,Spatial autocorrelation analysis,0
5418,Path analysis,0
5419,Data driven mapping,0
5420,Spatial relationship modeling,0
5421,Spatial autocorrelation analysis,0
5422,Spatial relationship modeling,0
5423,Spatial autocorrelation analysis,0
5424,Cluster and pattern analysis,0
5425,Network building,0
5426,Network building,0
5427,Graph,0
5428,Geometry,0
5429,Spatial relationship modeling,0
5430,Spatial autocorrelation analysis,0
5431,Proximity analysis,0
5432,Spatial autocorrelation analysis,0
5433,Vector shape analysis,0
5434,Spatial autocorrelation analysis,0
5435,Spatial autocorrelation analysis,0
5436,Spatial statistical analysis,1
5437,Spatial autocorrelation analysis,0
5438,Network building,0
5439,Network building,0
5440,Vector shape analysis,0
5441,Spatial autocorrelation analysis,0
5442,Vector shape analysis,0
5443,Central tendency analysis,0
5444,Cluster and pattern analysis,0
5445,3D Surface analysis,0
5446,Network building,0
5447,Spatial statistical analysis,1
5448,Spatial autocorrelation analysis,0
5449,Network building,0
5450,Vector shape analysis,0
5451,Network building,0
5452,Hypothesis testing,0
5453,Vector shape analysis,0
5454,Vector shape analysis,0
5455,Spatial autocorrelation analysis,0
5456,Spatial autocorrelation analysis,0
5457,Cluster and pattern analysis,0
5458,Network building,0
5459,Vector spatial analysis,1
5460,Spatial relationship modeling,0
5461,Spatial autocorrelation analysis,0
5462,Spatial / Stratified sampling,0
5463,General management,0
5464,Spatial autocorrelation analysis,0
5465,Geometry,0
5466,Spatial autocorrelation analysis,0
5467,Vector shape analysis,0
5468,Spatial relationship modeling,0
5469,Spatial autocorrelation analysis,0
5470,Vector shape analysis,0
5471,Spatial relationship modeling,0
5472,Vector shape analysis,0
5473,Spatial autocorrelation analysis,0
5474,Spatial autocorrelation analysis,0
5475,Spatial autocorrelation analysis,0
5476,Vector overlay analysis,0
5477,Cluster and pattern analysis,0
5478,Network building,0
5479,Network building,0
5480,General management,0
5481,Spatial relationship modeling,0
5482,Neighborhood statistics,0
5483,Statistics analysis,0
5484,Spatial statistical analysis,1
5485,Reclassification,0
5486,Spatial autocorrelation analysis,0
5487,Data driven mapping,0
5488,Vector shape analysis,0
5489,Spatial relationship modeling,0
5490,Raster to vector,0
5491,Vector shape analysis,0
5492,Cluster and pattern analysis,0
5493,Spatial statistical analysis,1
5494,Data import,0
5495,Spatial autocorrelation analysis,0
5496,Vector shape analysis,0
5497,Spatial autocorrelation analysis,0
5498,Spatial autocorrelation analysis,0
5499,Cluster and pattern analysis,0
5500,Spatial autocorrelation analysis,0
5501,Cluster and pattern analysis,0
5502,Central tendency analysis,0
5503,Spatial relationship modeling,0
5504,Proximity analysis,0
5505,Spatial autocorrelation analysis,0
5506,Vector shape analysis,0
5507,Spatial statistical analysis,1
5508,Geometry,0
5509,Spatial autocorrelation analysis,0
5510,Spatial statistical analysis,1
5511,Spatial relationship modeling,0
5512,Positioning and configuration analysis,0
5513,Data export,0
5514,Cluster and pattern analysis,0
5515,Network building,0
5516,Index management,0
5517,Data management,1
5518,Spatial autocorrelation analysis,0
5519,Cluster and pattern analysis,0
5520,Vector overlay analysis,0
5521,Spatial autocorrelation analysis,0
5522,Vector shape analysis,0
5523,Spatial statistical analysis,1
5524,Vector shape analysis,0
5525,Spatial autocorrelation analysis,0
5526,Spatial relationship modeling,0
5527,Cluster and pattern analysis,0
5528,Vector data graph editing,0
5529,Vector shape analysis,0
5530,Spatial autocorrelation analysis,0
5531,Spatial autocorrelation analysis,0
5532,Spatial autocorrelation analysis,0
5533,General management,0
5534,Vector shape analysis,0
5535,Cluster and pattern analysis,0
5536,Reclassification,0
5537,Data driven mapping,0
5538,Spatial autocorrelation analysis,0
5539,Spatial autocorrelation analysis,0
5540,Spatial relationship modeling,0
5541,Vector shape analysis,0
5542,Vector shape analysis,0
5543,Vector shape analysis,0
5544,Vector shape analysis,0
5545,Spatial statistical analysis,1
5546,Spatial relationship modeling,0
5547,Neighborhood statistics,0
5548,Vector shape analysis,0
5549,Spatial relationship modeling,0
5550,Spatial autocorrelation analysis,0
5551,Vector overlay analysis,0
5552,Cartographic refinement,0
5553,Cluster and pattern analysis,0
5554,Vector overlay analysis,0
5555,3D Surface analysis,0
5556,Network building,0
5557,Spatial autocorrelation analysis,0
5558,Spatial autocorrelation analysis,0
5559,Spatial relationship modeling,0
5560,Vector spatial analysis,1
5561,Spatial autocorrelation analysis,0
5562,Spatial autocorrelation analysis,0
5563,Spatial relationship modeling,0
5564,Spatial statistical analysis,1
5565,Vector shape analysis,0
5566,Vector shape analysis,0
5567,Spatial autocorrelation analysis,0
5568,Spatial autocorrelation analysis,0
5569,Representation management,0
5570,Positioning and configuration analysis,0
5571,Cluster and pattern analysis,0
5572,Distance analysis,0
5573,Data export,0
5574,Geometry,0
5575,Path analysis,0
5576,Vector shape analysis,0
5577,Central tendency analysis,0
5578,Vector data management,0
5579,Spatial autocorrelation analysis,0
5580,Spatial relationship modeling,0
5581,Data driven mapping,0
5582,Path analysis,0
5583,Cluster and pattern analysis,0
5584,Spatial / Stratified sampling,0
5585,Spatial autocorrelation analysis,0
5586,Spatial / Stratified sampling,0
5587,Central tendency analysis,0
5588,Spatial autocorrelation analysis,0
5589,Spatial autocorrelation analysis,0
5590,Vector data management,0
5591,Neighborhood statistics,0
5592,Index management,0
5593,Spatial statistical analysis,1
5594,Spatial autocorrelation analysis,0
5595,3D Interpolation,0
5596,Spatial relationship modeling,0
5597,Vector shape analysis,0
5598,Central tendency analysis,0
5599,Spatial relationship modeling,0
5600,Graph,0
5601,Vector shape analysis,0
5602,Cluster and pattern analysis,0
5603,Spatial autocorrelation analysis,0
5604,Vector data management,0
5605,Spatial autocorrelation analysis,0
5606,Data import,0
5607,Data import,0
5608,Hypothesis testing,0
5609,Hypothesis testing,0
5610,Spatial autocorrelation analysis,0
5611,Cluster and pattern analysis,0
5612,Spatial autocorrelation analysis,0
5613,Spatial autocorrelation analysis,0
5614,Spatial autocorrelation analysis,0
5615,Geometry,0
5616,Spatial autocorrelation analysis,0
5617,Spatial relationship modeling,0
5618,Spatial relationship modeling,0
5619,Spatial autocorrelation analysis,0
5620,Spatial autocorrelation analysis,0
5621,Network building,0
5622,Spatial autocorrelation analysis,0
5623,Spatial statistical analysis,1
5624,Spatial autocorrelation analysis,0
5625,Spatial relationship modeling,0
5626,Spatial relationship modeling,0
5627,Spatial autocorrelation analysis,0
5628,Measuring geographic distributions,0
5629,Spatial statistical analysis,1
5630,Spatial autocorrelation analysis,0
5631,Central tendency analysis,0
5632,Vector overlay analysis,0
5633,Data driven mapping,0
5634,3D Surface analysis,0
5635,Spatial autocorrelation analysis,0
5636,Spatial autocorrelation analysis,0
5637,Spatial statistical analysis,1
5638,Spatial relationship modeling,0
5639,Geometry,0
5640,Spatial autocorrelation analysis,0
5641,Vector shape analysis,0
5642,Spatial autocorrelation analysis,0
5643,Spatial relationship modeling,0
5644,Spatial relationship modeling,0
5645,Central tendency analysis,0
5646,Hypothesis testing,0
5647,Cluster and pattern analysis,0
5648,3D Surface analysis,0
5649,Graph,0
5650,Geometry,0
5651,Spatial autocorrelation analysis,0
5652,Spatial / Stratified sampling,0
5653,Vector overlay analysis,0
5654,Statistics analysis,0
5655,Spatial relationship modeling,0
5656,Spatial relationship modeling,0
5657,Spatial statistical analysis,1
5658,General management,0
5659,Spatial autocorrelation analysis,0
5660,Spatial statistical analysis,1
5661,Spatial autocorrelation analysis,0
5662,Spatial relationship modeling,0
5663,Vector shape analysis,0
5664,Spatial autocorrelation analysis,0
5665,Data management,1
5666,Measuring geographic distributions,0
5667,Spatial relationship modeling,0
5668,Neighborhood statistics,0
5669,Spatial autocorrelation analysis,0
5670,Network building,0
5671,Spatial relationship modeling,0
5672,Cluster and pattern analysis,0
5673,Density analysis,0
5674,Spatial autocorrelation analysis,0
5675,Vector spatial analysis,1
5676,Spatial relationship modeling,0
5677,Spatial relationship modeling,0
5678,Spatial autocorrelation analysis,0
5679,Spatial statistical analysis,1
5680,Measuring geographic distributions,0
5681,Hypothesis testing,0
5682,Spatial relationship modeling,0
5683,Network building,0
5684,Spatial autocorrelation analysis,0
5685,Vector spatial analysis,1
5686,Vector shape analysis,0
5687,Spatial autocorrelation analysis,0
5688,Geometry,0
5689,Vector shape analysis,0
5690,Vector shape analysis,0
5691,Vector shape analysis,0
5692,Spatial relationship modeling,0
5693,Spatial relationship modeling,0
5694,3D Surface analysis,0
5695,Spatial / Stratified sampling,0
5696,Vector overlay analysis,0
5697,Cluster and pattern analysis,0
5698,Cluster and pattern analysis,0
5699,Spatial / Stratified sampling,0
5700,Spatial autocorrelation analysis,0
5701,Cluster and pattern analysis,0
5702,Cluster and pattern analysis,0
5703,Spatial relationship modeling,0
5704,Spatial autocorrelation analysis,0
5705,Spatial statistical analysis,1
5706,Spatial autocorrelation analysis,0
5707,Spatial statistical analysis,1
5708,Spatial relationship modeling,0
5709,Spatial autocorrelation analysis,0
5710,Geometry corrections,0
5711,3D Surface analysis,0
5712,Cluster and pattern analysis,0
5713,Neighborhood statistics,0
5714,Data driven mapping,0
5715,Spatial relationship modeling,0
5716,Spatial autocorrelation analysis,0
5717,Spatial relationship modeling,0
5718,Spatial autocorrelation analysis,0
5719,Spatial statistical analysis,1
5720,Geometry,0
5721,Spatial autocorrelation analysis,0
5722,Cluster and pattern analysis,0
5723,Vector data management,0
5724,Spatial statistical analysis,1
5725,Network building,0
5726,Neighborhood statistics,0
5727,Spatial relationship modeling,0
5728,Spatial statistical analysis,1
5729,Spatial relationship modeling,0
5730,Neighborhood statistics,0
5731,Spatial autocorrelation analysis,0
5732,Vector data management,0
5733,Spatial autocorrelation analysis,0
5734,Spatial relationship modeling,0
5735,Spatial autocorrelation analysis,0
5736,Spatial relationship modeling,0
5737,Distance analysis,0
5738,Spatial relationship modeling,0
5739,Spatial relationship modeling,0
5740,Spatial relationship modeling,0
5741,Spatial statistical analysis,1
5742,Network building,0
5743,Spatial autocorrelation analysis,0
5744,Path analysis,0
5745,Cluster and pattern analysis,0
5746,Raster data management,0
5747,Vector shape analysis,0
5748,Spatial autocorrelation analysis,0
5749,Spatial autocorrelation analysis,0
5750,Vector shape analysis,0
5751,Neighborhood statistics,0
5752,3D Surface analysis,0
5753,Cluster and pattern analysis,0
5754,Spatial autocorrelation analysis,0
5755,Measuring geographic distributions,0
5756,Spatial autocorrelation analysis,0
5757,Path analysis,0
5758,Network building,0
5759,3D Surface analysis,0
5760,Spatial relationship modeling,0
5761,Vector overlay analysis,0
5762,Raster calculation,0
5763,Vector shape analysis,0
5764,Vector data management,0
5765,Vector shape analysis,0
5766,Vector overlay analysis,0
5767,Vector to raster,0
5768,Hypothesis testing,0
5769,Spatial autocorrelation analysis,0
5770,Spatial relationship modeling,0
5771,Spatial autocorrelation analysis,0
5772,Spatial relationship modeling,0
5773,Vector shape analysis,0
5774,Data import,0
5775,Cluster and pattern analysis,0
5776,Spatial autocorrelation analysis,0
5777,Spatial autocorrelation analysis,0
5778,Spatial statistical analysis,1
5779,Data import,0
5780,Geometry,0
5781,Cluster and pattern analysis,0
5782,Data management,1
5783,Spatial relationship modeling,0
5784,Neighborhood statistics,0
5785,Central tendency analysis,0
5786,Cluster and pattern analysis,0
5787,Spatial / Stratified sampling,0
5788,Network building,0
5789,Data import,0
5790,Spatial autocorrelation analysis,0
5791,Spatial statistical analysis,1
5792,Spatial autocorrelation analysis,0
5793,Spatial statistical analysis,1
5794,Spatial relationship modeling,0
5795,Spatial relationship modeling,0
5796,Spatial autocorrelation analysis,0
5797,Path analysis,0
5798,Cluster and pattern analysis,0
5799,Spatial autocorrelation analysis,0
5800,Spatial relationship modeling,0
5801,Cluster and pattern analysis,0
5802,Vector shape analysis,0
5803,Central tendency analysis,0
5804,Spatial relationship modeling,0
5805,Vector shape analysis,0
5806,GIS elements management,0
5807,Spatial autocorrelation analysis,0
5808,Spatial relationship modeling,0
5809,Spatial statistical analysis,1
5810,Spatial autocorrelation analysis,0
5811,Spatial autocorrelation analysis,0
5812,Projection transforms,0
5813,Spatial autocorrelation analysis,0
5814,Network building,0
5815,Cluster and pattern analysis,0
5816,Vector overlay analysis,0
5817,Spatial relationship modeling,0
5818,Network building,0
5819,Spatial autocorrelation analysis,0
5820,Network building,0
5821,Data import,0
5822,Cluster and pattern analysis,0
5823,Spatial statistical analysis,1
5824,Spatial autocorrelation analysis,0
5825,Spatial statistical analysis,1
5826,Spatial interpolation,0
5827,General management,0
5828,Cluster and pattern analysis,0
5829,Spatial autocorrelation analysis,0
5830,Spatial autocorrelation analysis,0
5831,Spatial autocorrelation analysis,0
5832,Spatial autocorrelation analysis,0
5833,Spatial statistical analysis,1
5834,Spatial autocorrelation analysis,0
5835,Neighborhood statistics,0
5836,Vector shape analysis,0
5837,Spatial relationship modeling,0
5838,Spatial autocorrelation analysis,0
5839,Spatial autocorrelation analysis,0
5840,Reclassification,0
5841,Spatial statistical analysis,1
5842,Vector shape analysis,0
5843,Vector spatial analysis,1
5844,Spatial relationship modeling,0
5845,Spatial autocorrelation analysis,0
5846,Spatial autocorrelation analysis,0
5847,Spatial autocorrelation analysis,0
5848,Projection transforms,0
5849,Central tendency analysis,0
5850,Network building,0
5851,Spatial relationship modeling,0
5852,Vector shape analysis,0
5853,Geometry corrections,0
